ReferenceWeight,CandidateWeight,DeltaWeight,AbsDeltaWeight,ChangeType,Year,ISIN
0.0,8.495948813999955e-09,8.495948813999955e-09,8.495948813999955e-09,Added,2014,AU000000BHP4
0.0,8.325201263276107e-09,8.325201263276107e-09,8.325201263276107e-09,Added,2014,JP3566800003
0.0,8.254371657076364e-09,8.254371657076364e-09,8.254371657076364e-09,Added,2014,JP3635400009
0.0,8.20090723658744e-09,8.20090723658744e-09,8.20090723658744e-09,Added,2014,JP3358800005
0.0,7.510666934429747e-09,7.510666934429747e-09,7.510666934429747e-09,Added,2014,JP3551500006
0.0,7.505784962852902e-09,7.505784962852902e-09,7.505784962852902e-09,Added,2014,JP3385980002
0.0,7.2802152502847284e-09,7.2802152502847284e-09,7.2802152502847284e-09,Added,2014,JP3634200004
0.0,7.161851677967726e-09,7.161851677967726e-09,7.161851677967726e-09,Added,2014,JP3866800000
0.0,6.978729413099405e-09,6.978729413099405e-09,6.978729413099405e-09,Added,2014,JP3629000005
0.0,6.942603608212425e-09,6.942603608212425e-09,6.942603608212425e-09,Added,2014,AU000000ORI1
0.0,6.871472219405836e-09,6.871472219405836e-09,6.871472219405836e-09,Added,2014,JP3786200000
0.0,6.799445342739583e-09,6.799445342739583e-09,6.799445342739583e-09,Added,2014,JP3596200000
0.0,6.672106998658693e-09,6.672106998658693e-09,6.672106998658693e-09,Added,2014,JP3351600006
0.0,6.448607074751939e-09,6.448607074751939e-09,6.448607074751939e-09,Added,2014,JP3634600005
0.0,6.434335136098403e-09,6.434335136098403e-09,6.434335136098403e-09,Added,2014,AU000000CSR5
0.0,6.382736353676945e-09,6.382736353676945e-09,6.382736353676945e-09,Added,2014,JP3982800009
0.0,6.098978407067253e-09,6.098978407067253e-09,6.098978407067253e-09,Added,2014,JP3814800003
0.0,5.970831604845889e-09,5.970831604845889e-09,5.970831604845889e-09,Added,2014,AU0000038911
0.0,5.8868460569730744e-09,5.8868460569730744e-09,5.8868460569730744e-09,Added,2014,AU000000CIM7
0.0,5.831969260961892e-09,5.831969260961892e-09,5.831969260961892e-09,Added,2014,AU000000CWY3
0.0,5.6011928996773585e-09,5.6011928996773585e-09,5.6011928996773585e-09,Added,2014,JP3491000000
0.0,5.495120785758631e-09,5.495120785758631e-09,5.495120785758631e-09,Added,2014,AU000000STO6
0.0,5.483895748925206e-09,5.483895748925206e-09,5.483895748925206e-09,Added,2014,AU0000224040
0.0,5.374970494416649e-09,5.374970494416649e-09,5.374970494416649e-09,Added,2014,JP3493800001
0.0,5.343041703807406e-09,5.343041703807406e-09,5.343041703807406e-09,Added,2014,JP3678000005
0.0,4.950951182489964e-09,4.950951182489964e-09,4.950951182489964e-09,Added,2014,JP3665200006
0.0,4.94767293937593e-09,4.94767293937593e-09,4.94767293937593e-09,Added,2014,JP3229400001
0.0,4.928769458203813e-09,4.928769458203813e-09,4.928769458203813e-09,Added,2014,JP3493400000
0.0,4.469506908921226e-09,4.469506908921226e-09,4.469506908921226e-09,Added,2014,JP3854600008
0.0,4.199160572619595e-09,4.199160572619595e-09,4.199160572619595e-09,Added,2014,JP3293200006
0.0,4.117833697822663e-09,4.117833697822663e-09,4.117833697822663e-09,Added,2014,JP3940000007
0.0,4.057730904241466e-09,4.057730904241466e-09,4.057730904241466e-09,Added,2014,AU0000088338
0.0,3.6691922715055512e-09,3.6691922715055512e-09,3.6691922715055512e-09,Added,2014,JP3626800001
0.0,3.419099714959711e-09,3.419099714959711e-09,3.419099714959711e-09,Added,2014,JP3638600001
0.0,3.122685581030251e-09,3.122685581030251e-09,3.122685581030251e-09,Added,2014,AU000000BLD2
0.0,2.8535679043814523e-09,2.8535679043814523e-09,2.8535679043814523e-09,Added,2014,JP3743000006
0.0,2.546006470253475e-09,2.546006470253475e-09,2.546006470253475e-09,Added,2014,JP3888400003
0.0,2.4705616343111833e-09,2.4705616343111833e-09,2.4705616343111833e-09,Added,2014,JP3688370000
0.0,2.4126326246479637e-09,2.4126326246479637e-09,2.4126326246479637e-09,Added,2014,JP3544000007
0.0,2.4056090011288824e-09,2.4056090011288824e-09,2.4056090011288824e-09,Added,2014,JP3783600004
0.0,2.3275178857244583e-09,2.3275178857244583e-09,2.3275178857244583e-09,Added,2014,JP3269600007
0.0,2.1281577687025945e-09,2.1281577687025945e-09,2.1281577687025945e-09,Added,2014,JP3621000003
0.0,1.948402992117386e-09,1.948402992117386e-09,1.948402992117386e-09,Added,2014,BMG684371393
0.0,1.8565181908242657e-09,1.8565181908242657e-09,1.8565181908242657e-09,Added,2014,JP3870000001
0.0,1.7273935494328176e-09,1.7273935494328176e-09,1.7273935494328176e-09,Added,2014,SG1R50925390
0.0,1.717504954061721e-09,1.717504954061721e-09,1.717504954061721e-09,Added,2014,JP3215800008
0.0,1.3914109313073348e-09,1.3914109313073348e-09,1.3914109313073348e-09,Added,2014,JP3112000009
0.0,1.3892195204029499e-09,1.3892195204029499e-09,1.3892195204029499e-09,Added,2014,JP3111200006
0.0,1.2231366893280644e-09,1.2231366893280644e-09,1.2231366893280644e-09,Added,2014,NZCENE0001S6
0.0,1.1415023504350415e-09,1.1415023504350415e-09,1.1415023504350415e-09,Added,2014,AU000000ORG5
0.0,1.0578912505354395e-09,1.0578912505354395e-09,1.0578912505354395e-09,Added,2014,BMG677491539
0.0,1.0396184773275042e-09,1.0396184773275042e-09,1.0396184773275042e-09,Added,2014,JP3830800003
0.0,9.838893211993787e-10,9.838893211993787e-10,9.838893211993787e-10,Added,2014,JP3619800000
0.0,8.488245202688427e-10,8.488245202688427e-10,8.488245202688427e-10,Added,2014,JP3205800000
0.0,6.427195576455576e-10,6.427195576455576e-10,6.427195576455576e-10,Added,2014,JP3401400001
0.0,5.587178215269297e-10,5.587178215269297e-10,5.587178215269297e-10,Added,2014,JP3368000000
0.0,5.203404627113902e-10,5.203404627113902e-10,5.203404627113902e-10,Added,2014,JP3888300005
0.0,4.6543699074035403e-10,4.6543699074035403e-10,4.6543699074035403e-10,Added,2014,SG1V61937297
0.0,4.1503279566849667e-10,4.1503279566849667e-10,4.1503279566849667e-10,Added,2014,JP3174410005
0.0,3.1973567731343e-10,3.1973567731343e-10,3.1973567731343e-10,Added,2014,JP3903000002
0.0,2.928882327708895e-10,2.928882327708895e-10,2.928882327708895e-10,Added,2014,AU000000QAN2
0.0,2.857699443564254e-10,2.857699443564254e-10,2.857699443564254e-10,Added,2014,HK0293001514
0.0,2.320159143322331e-10,2.320159143322331e-10,2.320159143322331e-10,Added,2014,JP3686800008
0.0,2.181257920658653e-10,2.181257920658653e-10,2.181257920658653e-10,Added,2014,AU000000BSL0
0.0,1.798810480991498e-10,1.798810480991498e-10,1.798810480991498e-10,Added,2014,JP3449020001
0.0,1.5552106784429945e-10,1.5552106784429945e-10,1.5552106784429945e-10,Added,2014,JP3289800009
0.0,1.5093339107581337e-10,1.5093339107581337e-10,1.5093339107581337e-10,Added,2014,JP3595200001
0.0,1.31344734520729e-10,1.31344734520729e-10,1.31344734520729e-10,Added,2014,JP3158800007
0.0,1.1418277762995361e-10,1.1418277762995361e-10,1.1418277762995361e-10,Added,2014,JP3362700001
0.0,7.783115964722083e-11,7.783115964722083e-11,7.783115964722083e-11,Added,2014,JP3753000003
0.0,6.754849690898961e-11,6.754849690898961e-11,6.754849690898961e-11,Added,2014,JP3223800008
0.0,2.903596417097352e-11,2.903596417097352e-11,2.903596417097352e-11,Added,2014,JP3350800003
0.0,2.4783910363975486e-11,2.4783910363975486e-11,2.4783910363975486e-11,Added,2014,JP3526600006
0.0,2.4306063494379227e-11,2.4306063494379227e-11,2.4306063494379227e-11,Added,2014,JP3228600007
0.0,2.1015130888599644e-11,2.1015130888599644e-11,2.1015130888599644e-11,Added,2014,JP3845400005
0.0,1.8532379662338328e-11,1.8532379662338328e-11,1.8532379662338328e-11,Added,2014,JP3605400005
0.0,1.62160695677497e-11,1.62160695677497e-11,1.62160695677497e-11,Added,2014,JP3551200003
0.0,0.0,0.0,0.0,Unchanged,2014,JP3246400000
0.21696880758497294,0.07882621931213474,-0.1381425882728382,0.1381425882728382,Underweighted,2015,HK0002007356
0.06805164916474836,0.032975537400141176,-0.03507611176460718,0.03507611176460718,Underweighted,2015,JP3429800000
0.010239173225490351,0.03753545829686608,0.027296285071375728,0.027296285071375728,Overweighted,2015,HK0823032773
0.19612340194234343,0.21710171951779492,0.02097831757545149,0.02097831757545149,Overweighted,2015,HK0006000050
0.031393665466068706,0.011904362201388415,-0.01948930326468029,0.01948930326468029,Underweighted,2015,JP3180400008
0.027396584976535562,0.046413967933049964,0.019017382956514402,0.019017382956514402,Overweighted,2015,JP3463000004
0.11808727910399962,0.13639914142852083,0.018311862324521214,0.018311862324521214,Overweighted,2015,JP3982100004
