Year,ISIN,Weight
2013,JP3260800002,0.040813463733875704
2013,JP3778630008,6.4052796869285e-08
2013,JP3350800003,2.903595662111145e-11
2013,JP3304200003,6.982631436032275e-08
2013,JP3456000003,3.1342179174018364e-08
2013,JP3684000007,1.262711452197182e-08
2013,JP3665200006,4.950950961086289e-09
2013,JP3667600005,3.70794235864565e-08
2013,JP3783600004,2.4056088202926644e-09
2013,AU000000WOW2,1.8902523560696924e-08
2013,JP3194000000,3.531638528650508e-08
2013,JP3526600006,2.4783909413288936e-11
2013,JP3190000004,1.1545088632122022e-08
2013,JP3888300005,5.203404479299058e-10
2013,JP3223800008,6.754849447032786e-11
2013,JP3686800008,2.320158975948971e-10
2013,AU000000WOR2,9.818781750014466e-08
2013,JP3119600009,0.002380103065780508
2013,AU000000BSL0,2.1812577570642372e-10
2013,HK0010000088,5.841566465953055e-08
2013,JP3443600006,1.6945670079142493e-08
2013,JP3289800009,1.5552106122852018e-10
2013,AU000000CWY3,5.831969052376377e-09
2013,JP3854600008,4.469506777978834e-09
2013,HK0388045442,1.5611795767767128e-07
2013,SG1F60858221,0.03574182899774533
2013,JP3711600001,8.793803543902624e-09
2013,JP3246400000,0.0
2013,JP3629000005,6.9787293000380385e-09
2013,AU000000CIM7,5.886845818904009e-09
2013,JP3158800007,1.3134473554284587e-10
2013,SG1U68934629,2.6409132230986825e-08
2013,JP3902400005,2.1457175862771446e-08
2013,JP3571400005,1.102178453337542e-07
2013,JP3358800005,8.200906934238922e-09
2013,NZCENE0001S6,1.223136634852734e-09
2013,AU000000NAB4,1.7067330521943352e-07
2013,AU000000GPT8,1.6457766124756104e-07
2013,AU000000MGR9,2.1709088462470228e-07
2013,AU000000DXS1,1.1918282353378633e-07
2013,JP3164800009,1.3547941215003314e-08
2013,JP3866800000,7.161851376829671e-09
2013,JP3166000004,4.8320827835601113e-08
2013,JP3165700000,7.525850553323935e-08
2013,JP3027680002,1.8337258497661602e-08
2013,NZAIAE0002S6,8.37855310395383e-08
2014,JP3502200003,1.4279780888066275e-07
2014,JP3351600006,1.0469731398155252e-08
2014,SG1J26887955,1.1884960300026497e-07
2014,JP3174410005,5.286113841873971e-10
2014,JP3903000002,2.960966194722819e-10
2014,HK0006000050,0.21710213770250242
2014,AU000000MAH3,4.4408319069089814e-09
2014,JP3818000006,2.7457447100397498e-08
2014,AU000000IVC8,3.975567665226197e-08
2014,AU000000TCL6,9.614919047989897e-08
2014,JP3788600009,1.626898985518938e-08
2014,AU000000STO6,4.975189772221084e-09
2014,AU000000TAH8,1.3928459183125901e-07
2014,JP3544000007,2.352358879540666e-09
2014,JP3388200002,1.8243956401423237e-08
2014,JP3215800008,2.062109633185451e-09
2014,JP3258000003,1.018327162082356e-08
2014,JP3495000006,1.21257937080312e-08
2014,JP3401400001,2.722634357635132e-09
2014,JP3634200004,5.744909372086713e-09
2014,JP3596200000,6.995230477418364e-09
2014,JP3419400001,1.395056873087535e-08
2014,JP3893600001,1.381510021654061e-08
2014,JP3845400005,1.4856363607203847e-11
2014,AU000000IAG3,1.1276986387506475e-07
2014,AU000000SBM8,2.809216838935767e-09
2014,JP3894900004,2.6294836771402013e-08
2014,BMG524401079,1.976940554458059e-07
2014,JP3481800005,1.2114875026143307e-08
2014,JP3621000003,2.140448847032802e-09
2014,JP3419050004,6.932155740833932e-08
2014,IE00BKVD2N49,5.208453679594183e-08
2014,JP3435000009,2.931741484250219e-08
2014,HK0242001243,9.016258983938359e-09
2014,AU000000ANZ3,1.667938380609588e-07
2014,JP3811000003,3.553982021099836e-08
